CATEGORIA,DENSIDADCARGA,TIPO_INSTALACION,FECHA,HORA,INTERVALO,KWHD,KWHR,KVARHR,KVAHD,KVARH_LAG,KVARHR_1,KVARH_LEAD,PHASOR_KVAH,IA,IB,IC,AVG_IA_HARMONICS,AVG_IB_HARMONICS,AVG_IC_HARMONICS,VA,VB,VC,THD_VOLT_FASE_A,THD_VOLT_FASE_B,THD_VOLT_FASE_C,THD_CORRIENTE_FASE_A,THD_CORRIENTE_FASE_B,THD_CORRIENTE_FASE_C,KWD,KWR,KVARD,KVAD,NOMINAL_VOLTAGE_NVO,PT,CT,VA_DESV,VB_DESV,VC_DESV,IA_DESV,IB_DESV,IC_DESV,VOLTAJE_PROM,VOLTAJE_DESV_MAX,VOLTAJE_DESV_PORCENTAJE,CORRIENTE_PROM,CORRIENTE_DESV_MAX
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 01:30:00.000000 UTC,1,01:30,5.82,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392.1,13452.1,13512.1,0.02,0.02,0.02,0.38,0.31,0.44,23.28,0.0,0.0,23.52,13198.61,14400:120,50:5,193.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-12 08:45:00.000000 UTC,8,08:45,5.58,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13404.1,13512.1,13512.1,0.02,0.02,0.02,0.47,0.3,0.62,22.32,0.0,0.0,22.32,13198.61,14400:120,50:5,205.48999999999978,313.48999999999978,313.48999999999978,0.0,0.0,0.0,13476.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 06:30:00.000000 UTC,6,06:30,5.28,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13452.1,13512.1,0.02,0.02,0.02,0.33,0.22,0.5,21.12,0.0,0.0,21.36,13198.61,14400:120,50:5,169.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 01:45:00.000000 UTC,1,01:45,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.37,0.2,0.41,23.52,0.0,0.0,23.52,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 23:30:00.000000 UTC,23,23:30,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.39,0.24,0.44,24.0,0.0,0.0,24.0,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 23:45:00.000000 UTC,23,23:45,5.88,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13416.1,13512.1,0.02,0.02,0.02,0.4,0.22,0.44,23.52,0.0,0.0,23.76,13198.61,14400:120,50:5,181.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 20:45:00.000000 UTC,20,20:45,6.9,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13356.1,13392.1,13512.1,0.03,0.03,0.03,0.38,0.22,0.44,27.6,0.0,0.0,27.6,13198.61,14400:120,50:5,157.48999999999978,193.48999999999978,313.48999999999978,0.0,0.0,0.0,13420.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 04:15:00.000000 UTC,4,04:15,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.39,0.22,0.43,24.0,0.0,0.0,24.0,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 22:45:00.000000 UTC,22,22:45,5.82,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13404.1,13512.1,0.02,0.02,0.02,0.41,0.24,0.46,23.28,0.0,0.0,23.52,13198.61,14400:120,50:5,181.48999999999978,205.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-12 12:00:00.000000 UTC,12,12:00,5.64,0.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13404.1,13524.1,13512.1,0.02,0.02,0.02,0.5,0.44,0.66,22.56,0.0,0.0,22.56,13198.61,14400:120,50:5,205.48999999999978,325.48999999999978,313.48999999999978,0.0,0.0,0.0,13480.1,325.48999999999978,0.02466093020401389,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 16:45:00.000000 UTC,16,16:45,7.98,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13416.1,13512.1,0.02,0.02,0.02,0.32,0.21,0.43,31.92,0.0,0.0,31.92,13198.61,14400:120,50:5,181.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 01:00:00.000000 UTC,1,01:00,6.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13428.1,13512.1,0.02,0.02,0.02,0.37,0.23,0.47,24.0,0.0,0.0,23.76,13198.61,14400:120,50:5,169.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 22:30:00.000000 UTC,22,22:30,6.54,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.36,0.26,0.42,26.16,0.0,0.0,26.4,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 21:00:00.000000 UTC,21,21:00,8.4,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13392.1,13512.1,0.03,0.03,0.03,0.36,0.22,0.36,33.6,0.0,0.0,33.6,13198.61,14400:120,50:5,169.48999999999978,193.48999999999978,313.48999999999978,0.0,0.0,0.0,13424.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 22:45:00.000000 UTC,22,22:45,5.64,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.35,0.24,0.49,22.56,0.0,0.0,22.8,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 00:00:00.000000 UTC,0,00:00,5.82,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.34,0.23,0.44,23.28,0.0,0.0,23.28,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-03 00:15:00.000000 UTC,0,00:15,6.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.39,0.25,0.49,24.0,0.0,0.0,23.76,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-19 19:00:00.000000 UTC,19,19:00,5.94,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.03,0.03,0.03,0.43,0.27,0.51,23.76,0.0,0.0,23.76,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 21:00:00.000000 UTC,21,21:00,6.12,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13404.1,13512.1,0.03,0.02,0.02,0.49,0.35,0.66,24.48,0.0,0.0,24.48,13198.61,14400:120,50:5,169.48999999999978,205.48999999999978,313.48999999999978,0.0,0.0,0.0,13428.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-26 17:00:00.000000 UTC,17,17:00,5.58,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13428.1,13512.1,0.02,0.02,0.02,0.41,0.26,0.5,22.32,0.0,0.0,22.08,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13440.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-12 08:00:00.000000 UTC,8,08:00,5.58,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13404.1,13500.1,13512.1,0.02,0.02,0.02,0.47,0.36,0.63,22.32,0.0,0.0,22.08,13198.61,14400:120,50:5,205.48999999999978,301.48999999999978,313.48999999999978,0.0,0.0,0.0,13472.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-03 04:00:00.000000 UTC,4,04:00,6.36,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13428.1,13512.1,0.02,0.02,0.02,0.38,0.23,0.43,25.44,0.0,0.0,25.44,13198.61,14400:120,50:5,169.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-19 04:00:00.000000 UTC,4,04:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392.1,13452.1,13512.1,0.02,0.01,0.02,0.36,0.2,0.42,24.0,0.0,0.0,24.0,13198.61,14400:120,50:5,193.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 02:15:00.000000 UTC,2,02:15,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13452.1,13512.1,0.02,0.02,0.02,0.42,0.35,0.52,23.52,0.0,0.0,23.52,13198.61,14400:120,50:5,181.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13448.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 19:30:00.000000 UTC,19,19:30,6.36,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13404.1,13512.1,0.03,0.03,0.03,0.38,0.23,0.45,25.44,0.0,0.0,25.44,13198.61,14400:120,50:5,181.48999999999978,205.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 21:00:00.000000 UTC,21,21:00,5.76,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.03,0.03,0.02,0.35,0.23,0.46,23.04,0.0,0.0,23.28,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 22:45:00.000000 UTC,22,22:45,6.06,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13416.1,13512.1,0.02,0.02,0.02,0.51,0.31,0.58,24.24,0.0,0.0,24.24,13198.61,14400:120,50:5,181.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-13 03:45:00.000000 UTC,3,03:45,6.54,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392.1,13452.1,13512.1,0.02,0.02,0.02,0.34,0.19,0.38,26.16,0.0,0.0,26.4,13198.61,14400:120,50:5,193.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 23:45:00.000000 UTC,23,23:45,7.08,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.38,0.3,0.41,28.32,0.0,0.0,28.08,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 21:45:00.000000 UTC,21,21:45,8.88,0.0,0.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13356.1,13392.1,13512.1,0.02,0.02,0.02,0.34,0.19,0.31,35.52,0.0,0.0,35.52,13198.61,14400:120,50:5,157.48999999999978,193.48999999999978,313.48999999999978,0.0,0.0,0.0,13420.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-19 13:15:00.000000 UTC,13,13:15,5.76,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13476.1,13512.1,0.02,0.02,0.02,0.44,0.32,0.6,23.04,0.0,0.0,23.28,13198.61,14400:120,50:5,181.48999999999978,277.48999999999978,313.48999999999978,0.0,0.0,0.0,13456.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 07:45:00.000000 UTC,7,07:45,5.4,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392.1,13476.1,13512.1,0.96,0.14,0.15,1.0,1.0,1.0,21.6,0.0,0.0,25.44,13198.61,14400:120,50:5,193.48999999999978,277.48999999999978,313.48999999999978,0.0,0.0,0.0,13460.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 18:45:00.000000 UTC,18,18:45,7.68,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13416.1,13512.1,0.03,0.03,0.03,0.4,0.3,0.52,30.72,0.0,0.0,30.96,13198.61,14400:120,50:5,181.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 23:45:00.000000 UTC,23,23:45,6.24,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.39,0.22,0.42,24.96,0.0,0.0,24.96,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 00:30:00.000000 UTC,0,00:30,5.94,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13428.1,13512.1,0.02,0.02,0.02,0.4,0.23,0.44,23.76,0.0,0.0,23.76,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13440.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 19:15:00.000000 UTC,19,19:15,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13428.1,13512.1,0.03,0.03,0.03,0.34,0.22,0.46,23.52,0.0,0.0,23.52,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13440.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 02:30:00.000000 UTC,2,02:30,6.66,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.44,0.26,0.47,26.64,0.0,0.0,26.88,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 02:15:00.000000 UTC,2,02:15,5.76,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.41,0.23,0.46,23.04,0.0,0.0,23.28,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 02:30:00.000000 UTC,2,02:30,6.96,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.38,0.4,0.71,27.84,0.0,0.0,28.08,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 03:30:00.000000 UTC,3,03:30,6.06,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13452.1,13512.1,0.02,0.02,0.02,0.37,0.21,0.45,24.24,0.0,0.0,24.24,13198.61,14400:120,50:5,181.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13448.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 20:30:00.000000 UTC,20,20:30,7.56,0.0,0.0,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13356.1,13392.1,13512.1,0.03,0.03,0.03,0.37,0.32,0.41,30.24,0.0,0.0,30.24,13198.61,14400:120,50:5,157.48999999999978,193.48999999999978,313.48999999999978,0.0,0.0,0.0,13420.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-19 19:15:00.000000 UTC,19,19:15,5.94,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.03,0.03,0.03,0.44,0.27,0.52,23.76,0.0,0.0,23.76,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 19:00:00.000000 UTC,19,19:00,5.82,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13416.1,13512.1,0.03,0.03,0.03,0.35,0.22,0.45,23.28,0.0,0.0,23.28,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 03:30:00.000000 UTC,3,03:30,6.06,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13452.1,13512.1,0.02,0.02,0.02,0.35,0.21,0.44,24.24,0.0,0.0,24.48,13198.61,14400:120,50:5,181.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13448.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 13:15:00.000000 UTC,13,13:15,5.82,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13500.1,13512.1,0.02,0.02,0.02,0.38,0.27,0.56,23.28,0.0,0.0,23.52,13198.61,14400:120,50:5,169.48999999999978,301.48999999999978,313.48999999999978,0.0,0.0,0.0,13460.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-26 05:15:00.000000 UTC,5,05:15,6.24,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392.1,13452.1,13512.1,0.02,0.01,0.02,0.35,0.18,0.38,24.96,0.0,0.0,24.96,13198.61,14400:120,50:5,193.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 23:00:00.000000 UTC,23,23:00,6.9,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13428.1,13512.1,0.02,0.02,0.02,0.34,0.23,0.4,27.6,0.0,0.0,27.6,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13440.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 06:15:00.000000 UTC,6,06:15,5.4,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13464.1,13512.1,0.02,0.02,0.02,0.35,0.26,0.55,21.6,0.0,0.0,21.6,13198.61,14400:120,50:5,181.48999999999978,265.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 16:45:00.000000 UTC,16,16:45,5.7,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13356.1,13428.1,13512.1,0.02,0.02,0.02,0.42,0.37,0.55,22.8,0.0,0.0,23.04,13198.61,14400:120,50:5,157.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-06 02:45:00.000000 UTC,2,02:45,5.76,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.1,13452.1,13512.1,0.02,0.02,0.02,0.31,0.18,0.42,23.04,0.0,0.0,22.8,13198.61,14400:120,50:5,169.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 01:15:00.000000 UTC,1,01:15,5.88,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13428.1,13512.1,0.02,0.02,0.02,0.42,0.23,0.42,23.52,0.0,0.0,23.28,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13440.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 03:30:00.000000 UTC,3,03:30,5.76,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.32,0.21,0.43,23.04,0.0,0.0,23.28,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 02:00:00.000000 UTC,2,02:00,8.7,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.42,0.33,0.45,34.8,0.0,0.0,35.28,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 02:15:00.000000 UTC,2,02:15,6.48,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.1,13428.1,13512.1,0.02,0.02,0.02,0.36,0.34,0.5,25.92,0.0,0.0,25.92,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13440.1,313.48999999999978,0.023751743554813708,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-01 23:00:00.000000 UTC,23,23:00,5.94,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13188.1,13224.1,13332.1,0.02,0.02,0.02,0.34,0.24,0.45,23.76,0.0,0.0,23.76,13198.61,14400:120,50:5,10.510000000000218,25.489999999999782,133.48999999999978,0.0,0.0,0.0,13248.1,133.48999999999978,0.010113943816810996,0.0,0.0
